Sample_ID	Patient_ID	Sample_Type	chrom	arm	arm_length	altered_bp	w_mean_seg	frac_altered	n_segments	ArmClass	ArmDir	ArmLabel
GLSS-MG-0011-TP	GLSS-MG-0011	Primary	chr7	7q	99238663	99038463	0.46426300000000004	0.9979826411002736	1	Aneuploid	Gain	chr77q
GLSS-MG-0011-TP	GLSS-MG-0011	Primary	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-MG-0011-TP	GLSS-MG-0011	Primary	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-MG-0011-TP	GLSS-MG-0011	Primary	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
GLSS-MG-0011-TP	GLSS-MG-0011	Primary	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr1	1p	125000000	0	0	0	3	Neutral	Neutral	chr11p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr1	1q	124250621	0	0	0	2	Neutral	Neutral	chr11q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr10	10p	40200000	39975048	-0.52479	0.9944041791044776	1	Aneuploid	Loss	chr1010p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr10	10q	95334747	95174624	-0.5284691581869553	0.9983204130179314	2	Aneuploid	Loss	chr1010q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr14	14q	89749540	191175	1.028838	0.0021300944829355114	2	Segmental	Gain	chr1414q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr16	16p	36600000	0	0	0	2	Neutral	Neutral	chr1616p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr19	19p	26500000	26218165	0.312236	0.989364716981132	1	Aneuploid	Gain	chr1919p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr19	19q	32628983	32583756	0.312236	0.9986139010216776	1	Aneuploid	Gain	chr1919q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr20	20p	27500000	18447037	0.453959	0.6708013454545455	2	Segmental	Gain	chr2020p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr20	20q	35525520	33061487	0.391986	0.9306404804208355	1	Aneuploid	Gain	chr2020q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr3	3p	91000000	46062053	-0.5562699999999999	0.5061764065934066	3	Segmental	Loss	chr33p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr3	3q	107022430	88470	-2.1072349999999997	8.2664914261431e-4	3	Segmental	Loss	chr33q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr5	5p	48400000	0	0	0	2	Neutral	Neutral	chr55p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr5	5q	132515260	5188606	-0.5128527224387437	0.039154781117284154	5	Segmental	Loss	chr55q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr6	6p	61000000	0	0	0	1	Neutral	Neutral	chr66p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr7	7p	59900000	32859716	0.4450937387772006	0.5485762270450751	4	Segmental	Gain	chr77p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr7	7q	99238663	63720419	0.384667	0.6420926791405885	2	Segmental	Gain	chr77q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr8	8q	100764022	0	0	0	2	Neutral	Neutral	chr88q
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr9	9p	49000000	3681197	-1.1982760398943606	0.07512646938775511	4	Segmental	Loss	chr99p
GLSS-MG-0015-R1	GLSS-MG-0015	Recurrence	chr9	9q	92213431	0	0	0	2	Neutral	Neutral	chr99q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr1	1p	125000000	0	0	0	1	Neutral	Neutral	chr11p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr1	1q	124250621	0	0	0	2	Neutral	Neutral	chr11q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr10	10p	40200000	39781680	-0.7546235427215995	0.9895940298507463	22	Aneuploid	Loss	chr1010p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr10	10q	95334747	93880275	-0.7597714655166594	0.9847435269325254	52	Aneuploid	Loss	chr1010q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr12	12q	98051895	11347920	-0.816376	0.11573381626127674	3	Segmental	Loss	chr1212q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr14	14q	89749540	191175	0.6103430000000001	0.0021300944829355114	2	Segmental	Gain	chr1414q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr16	16p	36600000	0	0	0	1	Neutral	Neutral	chr1616p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr19	19p	26500000	26218165	0.388337	0.989364716981132	1	Aneuploid	Gain	chr1919p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr19	19q	32628983	32583756	0.388337	0.9986139010216776	1	Aneuploid	Gain	chr1919q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr20	20p	27500000	27432650	0.46648799999999996	0.997550909090909	1	Aneuploid	Gain	chr2020p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr20	20q	35525520	35405953	0.466488	0.996634334979474	1	Aneuploid	Gain	chr2020q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr3	3p	91000000	46060632	-0.44182855492849077	0.5061607912087912	9	Segmental	Loss	chr33p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr5	5p	48400000	72960	-7.611403	0.0015074380165289256	3	Segmental	Loss	chr55p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr5	5q	132515260	1962611	-0.639154	0.014810452773514537	3	Segmental	Loss	chr55q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr6	6p	61000000	0	0	0	2	Neutral	Neutral	chr66p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr7	7p	59900000	58201428	0.5856043861297698	0.971643205342237	3	Aneuploid	Gain	chr77p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr7	7q	99238663	99038463	0.45788599999999996	0.9979826411002736	1	Aneuploid	Gain	chr77q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr9	9p	49000000	3569627	-1.4867279470070682	0.0728495306122449	4	Segmental	Loss	chr99p
GLSS-MG-0015-TP	GLSS-MG-0015	Primary	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr1	1p	125000000	77330000	0.4725880676322255	0.61864	116	Segmental	Gain	chr11p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr1	1q	124250621	430000	-0.3079065581395349	0.0034607472907519712	232	Segmental	Loss	chr11q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr10	10p	40200000	22680000	-0.3454881693121693	0.564179104477612	87	Segmental	Loss	chr1010p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr10	10q	95334747	10030000	0.3333759172482552	0.10520823011152482	198	Segmental	Gain	chr1010q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr11	11p	53700000	5200000	0.4716906480769231	0.09683426443202979	3	Segmental	Gain	chr1111p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr11	11q	81306516	66950000	-0.6711535141150112	0.8234272392141363	139	Aneuploid	Loss	chr1111q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr12	12p	35800000	35720000	-0.21714699999999998	0.9977653631284916	1	Aneuploid	Loss	chr1212p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr12	12q	98051895	98030000	-0.21714699999999995	0.9997766998791813	1	Aneuploid	Loss	chr1212q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr13	13q	97269878	70000	0.22858299999999998	7.19647247835553e-4	241	Segmental	Gain	chr1313q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr14	14q	89749540	1450000	0.2484610344827586	0.016156071663431366	185	Segmental	Gain	chr1414q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr16	16p	36600000	1090000	-0.25601599999999997	0.029781420765027322	49	Segmental	Loss	chr1616p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr16	16q	53754753	43410000	-0.3217153644321585	0.807556496445998	104	Aneuploid	Loss	chr1616q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr17	17p	24000000	23950000	0.31166309269311065	0.9979166666666667	22	Aneuploid	Gain	chr1717p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr17	17q	57195210	56620000	0.4085567809961145	0.9899430389363025	69	Aneuploid	Gain	chr1717q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr18	18p	17200000	15300000	0.44587800000000005	0.8895348837209303	2	Aneuploid	Gain	chr1818p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr19	19p	26500000	2000000	-0.285870725	0.07547169811320754	4	Segmental	Loss	chr1919p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr19	19q	32628983	32460000	-0.6549817316697474	0.9948210767096235	57	Aneuploid	Loss	chr1919q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr20	20p	27500000	0	0	0	50	Neutral	Neutral	chr2020p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr20	20q	35525520	9610000	0.46332233714880333	0.27050976312239766	24	Segmental	Gain	chr2020q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr21	21p	13200000	1110000	0.38664873873873873	0.08409090909090909	4	Segmental	Gain	chr2121p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr21	21q	34929895	33760000	0.9718102648104266	0.966507342779015	6	Aneuploid	Gain	chr2121q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr22	22q	36604566	34810000	0.4757643588049411	0.9509742582387126	31	Aneuploid	Gain	chr2222q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr4	4p	50400000	120000	0.492462	0.002380952380952381	3	Segmental	Gain	chr44p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr5	5p	48400000	10940000	-0.26467711700182817	0.22603305785123967	7	Segmental	Loss	chr55p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr5	5q	132515260	131050000	-0.6535644492941626	0.9889427074285633	213	Aneuploid	Loss	chr55q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr6	6p	61000000	0	0	0	1	Neutral	Neutral	chr66p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr6	6q	110115067	66700000	0.466621	0.6057300042327541	2	Segmental	Gain	chr66q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr7	7p	59900000	59680000	-0.6571245879691688	0.9963272120200334	145	Aneuploid	Loss	chr77p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr7	7q	99238663	42790000	-0.6339124931058658	0.43118275384262283	196	Segmental	Loss	chr77q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr8	8p	45600000	45440000	0.46389517781690137	0.9964912280701754	2	Aneuploid	Gain	chr88p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr8	8q	100764022	100690000	0.4897035362995332	0.9992653925624366	4	Aneuploid	Gain	chr88q
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr9	9p	49000000	48870000	0.16823419766728057	0.9973469387755102	9	Aneuploid	Gain	chr99p
GLSS-NS-0001-R2	GLSS-NS-0001	Recurrence	chr9	9q	92213431	51590000	0.3848279100600892	0.5594629702044163	5	Segmental	Gain	chr99q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr1	1p	125000000	0	0	0	5	Neutral	Neutral	chr11p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr1	1q	124250621	0	0	0	3	Neutral	Neutral	chr11q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr10	10p	40200000	40100000	-0.27934041321695763	0.9975124378109452	4	Aneuploid	Loss	chr1010p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr10	10q	95334747	95200000	-0.28120737626050424	0.9985865908890491	12	Aneuploid	Loss	chr1010q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr11	11p	53700000	0	0	0	1	Neutral	Neutral	chr1111p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr13	13q	97269878	95890000	-0.2836769222025237	0.9858139227850168	5	Aneuploid	Loss	chr1313q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr14	14q	89749540	86830000	-0.2735970538984222	0.9674701396798245	12	Aneuploid	Loss	chr1414q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr15	15q	83531392	0	0	0	2	Neutral	Neutral	chr1515q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr16	16p	36600000	0	0	0	3	Neutral	Neutral	chr1616p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr17	17p	24000000	24000000	-0.21078318499999998	1	2	Aneuploid	Loss	chr1717p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr17	17q	57195210	20200000	-0.206825	0.35317642858554066	4	Segmental	Loss	chr1717q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr19	19q	32628983	0	0	0	1	Neutral	Neutral	chr1919q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr21	21p	13200000	1040000	-0.2539845865384615	0.07878787878787878	4	Segmental	Loss	chr2121p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr21	21q	34929895	0	0	0	2	Neutral	Neutral	chr2121q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr22	22q	36604566	34850000	-0.273542	0.9520670180873064	1	Aneuploid	Loss	chr2222q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr4	4p	50400000	0	0	0	4	Neutral	Neutral	chr44p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr6	6p	61000000	0	0	0	1	Neutral	Neutral	chr66p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr9	9p	49000000	9870000	-0.333458	0.20142857142857143	3	Segmental	Loss	chr99p
GLSS-NS-0001-TP	GLSS-NS-0001	Primary	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr1	1p	125000000	0	0	0	1	Neutral	Neutral	chr11p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr1	1q	124250621	110364	-2.98461	8.882370092943037e-4	34	Segmental	Loss	chr11q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr10	10q	95334747	25655793	-0.8775190877016743	0.2691127192061463	8	Segmental	Loss	chr1010q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr11	11p	53700000	3974184	-0.8861188480062825	0.07400715083798882	9	Segmental	Loss	chr1111p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr12	12q	98051895	53185363	-0.7284329739855118	0.5424205518924443	12	Segmental	Loss	chr1212q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr16	16p	36600000	0	0	0	1	Neutral	Neutral	chr1616p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr18	18p	17200000	545244	0.5274399999999999	0.031700232558139536	2	Segmental	Gain	chr1818p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr18	18q	60877248	307379	-0.8696670000000001	0.005049160566522323	3	Segmental	Loss	chr1818q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr19	19q	32628983	14270496	-0.8654644620530358	0.43735644472890867	21	Segmental	Loss	chr1919q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr2	2p	93300000	14735374	0.6684140000000001	0.15793541264737407	2	Segmental	Gain	chr22p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr20	20q	35525520	2004755	-0.847836	0.05643140480420836	2	Segmental	Loss	chr2020q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr3	3p	91000000	42534272	-0.5113152113475223	0.4674095824175824	20	Segmental	Loss	chr33p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr3	3q	107022430	100871460	-0.8451132069700984	0.942526347047063	32	Aneuploid	Loss	chr33q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr4	4p	50400000	20171996	0.20843599999999998	0.4002380158730159	2	Segmental	Gain	chr44p
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr4	4q	140754276	46062929	-0.8591324023515744	0.32725775947296976	6	Segmental	Loss	chr44q
GLSS-SF-0001-R1	GLSS-SF-0001	Recurrence	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
