filename	chr	Arm	type	arm_size	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region
6314E	chr1	q	INS	124339061	1748	0.001748	124.339061	14.0583336076505	1.40583336076505e-05	chr1q
6314E	chr10	p	DEL	40649191	1392	1.25564	40.649191	34.244223950238	0.0308896676443081	chr10p
6314E	chr10	p	DUP	40649191	12	0.037692	40.649191	0.295208827157224	0.000927250926100842	chr10p
6314E	chr10	p	INS	40649191	1140	0.00114	40.649191	28.0448385799363	2.80448385799363e-05	chr10p
6314E	chr10	q	DEL	94108943	1392	1.25564	94.108943	14.7913679149494	0.0133424089143154	chr10q
6314E	chr10	q	DUP	94108943	12	0.037692	94.108943	0.127511792370253	0.000400514539834966	chr10q
6314E	chr10	q	INS	94108943	1140	0.00114	94.108943	12.1136202751741	1.21136202751741e-05	chr10q
6314E	chr11	p	DEL	52743313	1248	0.972036	52.743313	23.661767322049	0.0184295590229609	chr11p
6314E	chr11	p	DUP	52743313	12	0.039696	52.743313	0.22751699348124	0.000752626214435942	chr11p
6314E	chr11	p	INS	52743313	1164	0.001164	52.743313	22.0691483676803	2.20691483676803e-05	chr11p
6314E	chr11	q	DEL	82384456	1248	0.972036	82.384456	15.1484886906336	0.0117987791289172	chr11q
6314E	chr11	q	DUP	82384456	12	0.039696	82.384456	0.145658545102246	0.00048183846719823	chr11q
6314E	chr11	q	INS	82384456	1164	0.001164	82.384456	14.1288788749179	1.41288788749179e-05	chr11q
6314E	chr12	p	DEL	35911664	1268	0.940812	35.911664	35.3088623239513	0.0261979506157108	chr12p
6314E	chr12	p	DUP	35911664	16	0.347376	35.911664	0.445537694939449	0.00967306889483038	chr12p
6314E	chr12	p	INS	35911664	1320	0.00132	35.911664	36.7568598325046	3.67568598325046e-05	chr12p
6314E	chr12	q	DEL	97412884	1268	0.940812	97.412884	13.0167586456017	0.00965798322940526	chr12q
6314E	chr12	q	DUP	97412884	16	0.347376	97.412884	0.164249320449233	0.00356601699627331	chr12q
6314E	chr12	q	INS	97412884	1320	0.00132	97.412884	13.5505689370618	1.35505689370618e-05	chr12q
6314E	chr13	p	DEL	16522942	1116	0.456672	16.522942	67.5424509751351	0.0276386614441908	chr13p
6314E	chr13	p	DUP	16522942	12	0.322988	16.522942	0.72626291371113	0.0195478504978109	chr13p
6314E	chr13	p	INS	16522942	1024	0.001024	16.522942	61.9744353033497	6.19744353033497e-05	chr13p
6314E	chr13	q	DEL	97043744	1116	0.456672	97.043744	11.4999685090468	0.0047058365761321	chr13q
6314E	chr13	q	DUP	97043744	12	0.322988	97.043744	0.123655575366095	0.00332827224802868	chr13q
6314E	chr13	q	INS	97043744	1024	0.001024	97.043744	10.5519424312401	1.05519424312401e-05	chr13q
6314E	chr14	p	DEL	11400261	872	0.42432	11.400261	76.4894768637315	0.0372202004848836	chr14p
6314E	chr14	p	INS	11400261	736	0.000736	11.400261	64.5599254262687	6.45599254262687e-05	chr14p
6314E	chr14	q	DEL	89761231	872	0.42432	89.761231	9.71466177864695	0.00472720789669206	chr14q
6314E	chr14	q	INS	89761231	736	0.000736	89.761231	8.1995310425277	8.1995310425277e-06	chr14q
6314E	chr15	p	DEL	17186630	672	0.309364	17.18663	39.1001609972403	0.0180002711409974	chr15p
6314E	chr15	p	INS	17186630	620	0.00062	17.18663	36.0745533010253	3.60745533010253e-05	chr15p
6314E	chr15	q	DEL	82566565	672	0.309364	82.566565	8.13888769624848	0.0037468435316402	chr15q
6314E	chr15	q	INS	82566565	620	0.00062	82.566565	7.50909281499115	7.50909281499115e-06	chr15q
6314E	chr16	p	DEL	36838903	908	0.481984	36.838903	24.6478566422024	0.0130835600614926	chr16p
6314E	chr16	p	INS	36838903	848	0.000848	36.838903	23.0191436482243	2.30191436482243e-05	chr16p
6314E	chr16	p	INV	36838903	8	0.005296	36.838903	0.217161732530418	0.000143761066935136	chr16p
6314E	chr16	q	DEL	59491471	908	0.481984	59.491471	15.2626920252148	0.00810173276771052	chr16q
6314E	chr16	q	INS	59491471	848	0.000848	59.491471	14.2541440940332	1.42541440940332e-05	chr16q
6314E	chr16	q	INV	59491471	8	0.005296	59.491471	0.13447305749088	8.90211640589623e-05	chr16q
6314E	chr17	p	DEL	25689679	1052	2.254756	25.689679	40.9502975883817	0.0877689440961874	chr17p
6314E	chr17	p	DUP	25689679	12	0.030672	25.689679	0.467113660703974	0.00119394251675936	chr17p
6314E	chr17	p	INS	25689679	776	0.000776	25.689679	30.2066833921903	3.02066833921903e-05	chr17p
6314E	chr17	q	DEL	58587218	1052	2.254756	58.587218	17.9561350736947	0.0384854594051556	chr17q
6314E	chr17	q	DUP	58587218	12	0.030672	58.587218	0.204822833540244	0.000523527162528864	chr17q
6314E	chr17	q	INS	58587218	776	0.000776	58.587218	13.2452099022691	1.32452099022691e-05	chr17q
6314E	chr18	p	DEL	18449624	836	0.348196	18.449624	45.3125765598258	0.0188727965404607	chr18p
6314E	chr18	p	INS	18449624	816	0.000816	18.449624	44.2285436277726	4.42285436277726e-05	chr18p
6314E	chr18	q	DEL	62092914	836	0.348196	62.092914	13.4636941020355	0.0056076608032923	chr18q
6314E	chr18	q	INS	62092914	816	0.000816	62.092914	13.1415961570108	1.31415961570108e-05	chr18q
6314E	chr19	p	DEL	27792923	728	0.285388	27.792923	26.1937184512763	0.0102683693974901	chr19p
6314E	chr19	p	DUP	27792923	8	0.047008	27.792923	0.287843059904135	0.00169136581999669	chr19p
6314E	chr19	p	INS	27792923	704	0.000704	27.792923	25.3301892715638	2.53301892715638e-05	chr19p
6314E	chr19	q	DEL	33914441	728	0.285388	33.914441	21.4657820838032	0.00841494040842366	chr19q
6314E	chr19	q	DUP	33914441	8	0.047008	33.914441	0.235887715206628	0.00138607621455415	chr19q
6314E	chr19	q	INS	33914441	704	0.000704	33.914441	20.7581189381833	2.07581189381833e-05	chr19q
6314E	chr2	p	DEL	93503283	2216	1.291476	93.503283	23.6997026083031	0.0138120925657765	chr2p
6314E	chr2	p	DUP	93503283	8	0.077928	93.503283	0.0855584931707692	0.000833425281976463	chr2p
6314E	chr2	p	INS	93503283	2024	0.002024	93.503283	21.6462987722046	2.16462987722046e-05	chr2p
6314E	chr2	q	DEL	149193469	2216	1.291476	149.193469	14.8531970926958	0.00865638428180794	chr2q
6314E	chr2	q	DUP	149193469	8	0.077928	149.193469	0.0536216501541364	0.000522328494151443	chr2q
6314E	chr2	q	INS	149193469	2024	0.002024	149.193469	13.5662774889965	1.35662774889965e-05	chr2q
6314E	chr20	p	DEL	28012753	764	0.278884	28.012753	27.2732922751291	0.00995560843305904	chr20p
6314E	chr20	p	INS	28012753	640	0.00064	28.012753	22.8467369844014	2.28467369844014e-05	chr20p
6314E	chr20	q	DEL	38197502	764	0.278884	38.197502	20.0013079389328	0.00730110571104885	chr20q
6314E	chr20	q	INS	38197502	640	0.00064	38.197502	16.7550223572212	1.67550223572212e-05	chr20q
6314E	chr21	p	DEL	11134529	484	0.19924	11.134529	43.4683855958344	0.0178938866655249	chr21p
6314E	chr21	p	INS	11134529	580	0.00058	11.134529	52.0902141437684	5.20902141437685e-05	chr21p
6314E	chr21	q	DEL	33956153	484	0.19924	33.956153	14.2536759096356	0.00586756691784255	chr21q
6314E	chr21	q	INS	33956153	580	0.00058	33.956153	17.0808512966707	1.70808512966707e-05	chr21q
6314E	chr22	p	DEL	14249622	620	0.49406	14.249622	43.5099260878639	0.0346717969080162	chr22p
6314E	chr22	p	DUP	14249622	12	0.055952	14.249622	0.842127601700592	0.0039265602975293	chr22p
6314E	chr22	p	INS	14249622	648	0.000648	14.249622	45.474890491832	4.5474890491832e-05	chr22p
6314E	chr22	q	DEL	37075304	620	0.49406	37.075304	16.7227219498996	0.0133258516234958	chr22q
6314E	chr22	q	DUP	37075304	12	0.055952	37.075304	0.323665586127089	0.00150914473958191	chr22q
6314E	chr22	q	INS	37075304	648	0.000648	37.075304	17.4779416508628	1.74779416508628e-05	chr22q
6314E	chr3	p	DEL	94076514	1560	1.524104	94.076514	16.582247084538	0.0162006853272646	chr3p
6314E	chr3	p	DUP	94076514	8	0.155472	94.076514	0.0850371645360924	0.00165261225559442	chr3p
6314E	chr3	p	INS	94076514	1412	0.001412	94.076514	15.0090595406203	1.50090595406203e-05	chr3p
6314E	chr3	q	DEL	107029434	1560	1.524104	107.029434	14.5754297831753	0.0142400454065748	chr3q
6314E	chr3	q	DUP	107029434	8	0.155472	107.029434	0.0747457937598736	0.00145260975592938	chr3q
6314E	chr3	q	INS	107029434	1412	0.001412	107.029434	13.1926325986177	1.31926325986177e-05	chr3q
6314E	chr4	p	DEL	52452474	1716	1.225996	52.452474	32.7153300719428	0.023373463756924	chr4p
6314E	chr4	p	DUP	52452474	8	0.012368	52.452474	0.152519021314419	0.000235794406952092	chr4p
6314E	chr4	p	INS	52452474	1788	0.001788	52.452474	34.0880012637726	3.40880012637726e-05	chr4p
6314E	chr4	p	INV	52452474	8	0.092416	52.452474	0.152519021314419	0.00176189973422417	chr4p
6314E	chr4	q	DEL	141122471	1716	1.225996	141.122471	12.1596510310537	0.00868746126192759	chr4q
6314E	chr4	q	DUP	141122471	8	0.012368	141.122471	0.0566883497951223	8.76401887832591e-05	chr4q
6314E	chr4	q	INS	141122471	1788	0.001788	141.122471	12.6698461792098	1.26698461792098e-05	chr4q
6314E	chr4	q	INV	141122471	8	0.092416	141.122471	0.0566883497951223	0.000654863816833253	chr4q
6314E	chr5	p	DEL	48317879	1616	1.3701	48.317879	33.4451766808721	0.0283559632242963	chr5p
6314E	chr5	p	DUP	48317879	24	0.107896	48.317879	0.496710544765427	0.00223304503908377	chr5p
6314E	chr5	p	INS	48317879	1412	0.001412	48.317879	29.223137050366	2.9223137050366e-05	chr5p
6314E	chr5	q	DEL	133727560	1616	1.3701	133.72756	12.0842704375972	0.0102454572565296	chr5q
6314E	chr5	q	DUP	133727560	24	0.107896	133.72756	0.179469362934611	0.000806834432633034	chr5q
6314E	chr5	q	INS	133727560	1412	0.001412	133.72756	10.558780852653	1.0558780852653e-05	chr5q
6314E	chr6	p	DEL	59672548	1848	1.416768	59.672548	30.9690144285443	0.0237423748018938	chr6p
6314E	chr6	p	DUP	59672548	16	0.35676	59.672548	0.268129995052331	0.00597862856467936	chr6p
6314E	chr6	p	INS	59672548	1612	0.001612	59.672548	27.0140970015224	2.70140970015224e-05	chr6p
6314E	chr6	q	DEL	112454080	1848	1.416768	112.45408	16.4333744049127	0.0125986358165039	chr6q
6314E	chr6	q	DUP	112454080	16	0.35676	112.45408	0.142280297878032	0.00317249494193541	chr6q
6314E	chr6	q	INS	112454080	1612	0.001612	112.45408	14.3347400112117	1.43347400112117e-05	chr6q
6314E	chr7	p	DEL	62064435	1588	1.671004	62.064435	25.5863120320035	0.0269236963165781	chr7p
6314E	chr7	p	DUP	62064435	16	0.025208	62.064435	0.257796594780892	0.000406158535077295	chr7p
6314E	chr7	p	INS	62064435	1620	0.00162	62.064435	26.1019052215653	2.61019052215653e-05	chr7p
6314E	chr7	q	DEL	98502993	1588	1.671004	98.502993	16.1213375516417	0.0169639921499644	chr7q
6314E	chr7	q	DUP	98502993	16	0.025208	98.502993	0.162431612611	0.00025591100566863	chr7q
6314E	chr7	q	INS	98502993	1620	0.00162	98.502993	16.4462007768637	1.64462007768637e-05	chr7q
6314E	chr8	p	DEL	45270456	1416	1.987832	45.270456	31.2786776435386	0.0439101386564341	chr8p
6314E	chr8	p	INS	45270456	1300	0.0013	45.270456	28.7163000964691	2.87163000964691e-05	chr8p
6314E	chr8	p	INV	45270456	8	0.007096	45.270456	0.176715692901348	0.000156746819603496	chr8p
6314E	chr8	q	DEL	100988875	1416	1.987832	100.988875	14.0213464106814	0.0196836730778514	chr8q
6314E	chr8	q	INS	100988875	1300	0.0013	100.988875	12.8727050380549	1.28727050380549e-05	chr8q
6314E	chr8	q	INV	100988875	8	0.007096	100.988875	0.0792166463880304	7.02651653461829e-05	chr8q
6314E	chr9	p	DEL	46267185	1104	0.729928	46.267185	23.8614041463729	0.0157763650414435	chr9p
6314E	chr9	p	DUP	46267185	12	0.06226	46.267185	0.259363088547531	0.00134566215774744	chr9p
6314E	chr9	p	INS	46267185	1016	0.001016	46.267185	21.959408163691	2.1959408163691e-05	chr9p
6314E	chr9	q	DEL	104350062	1104	0.729928	104.350062	10.5797733019076	0.00699499344811122	chr9q
6314E	chr9	q	DUP	104350062	12	0.06226	104.350062	0.1149975358903	0.000596645548710838	chr9q
6314E	chr9	q	INS	104350062	1016	0.001016	104.350062	9.73645803871204	9.73645803871204e-06	chr9q
6314E	chrX	p	DEL	59373565	528	1.013016	59.373565	8.89284650500606	0.0170617344604455	chrXp
6314E	chrX	p	DUP	59373565	8	0.048016	59.373565	0.134740098560698	0.000808710071561309	chrXp
6314E	chrX	p	INS	59373565	500	5e-04	59.373565	8.42125616004362	8.42125616004362e-06	chrXp
6314E	chrX	q	DEL	94886001	528	1.013016	94.886001	5.5645721648655	0.0106761375684913	chrXq
6314E	chrX	q	DUP	94886001	8	0.048016	94.886001	0.0843116994676591	0.00050603882020489	chrXq
6314E	chrX	q	INS	94886001	500	5e-04	94.886001	5.26948121672869	5.26948121672869e-06	chrXq
6314E	chrY	p	DEL	10724418	92	0.093492	10.724418	8.57855409962573	0.00871767586828488	chrYp
6314E	chrY	p	DUP	10724418	4	0.06312	10.724418	0.372980613027206	0.00588563407356931	chrYp
6314E	chrY	p	INS	10724418	108	0.000108	10.724418	10.0704765517346	1.00704765517346e-05	chrYp
6314E	chrY	q	DEL	51735611	92	0.093492	51.735611	1.77827222336274	0.00180711115985467	chrYq
6314E	chrY	q	DUP	51735611	4	0.06312	51.735611	0.0773161836244671	0.00122004937759409	chrYq
6314E	chrY	q	INS	51735611	108	0.000108	51.735611	2.08753695786061	2.08753695786061e-06	chrYq
6324B	chr1	p	DEL	124048267	2020	1.7241	124.048267	16.2839840398576	0.0138986222193656	chr1p
6324B	chr1	p	DUP	124048267	4	0.000644	124.048267	0.0322455129502132	5.19152758498432e-06	chr1p
6324B	chr1	p	INS	124048267	1876	0.001876	124.048267	15.12314557365	1.512314557365e-05	chr1p
6324B	chr1	q	DEL	124339061	2020	1.7241	124.339061	16.2459003932803	0.0138661172614131	chr1q
6324B	chr1	q	DUP	124339061	4	0.000644	124.339061	0.0321700997886738	5.17938606597648e-06	chr1q
6324B	chr1	q	INS	124339061	1876	0.001876	124.339061	15.087776800888	1.5087776800888e-05	chr1q
6324B	chr10	p	DEL	40649191	1472	0.642436	40.649191	36.2122827979529	0.0158043981736315	chr10p
6324B	chr10	p	DUP	40649191	4	0.003384	40.649191	0.0984029423857414	8.32488892583373e-05	chr10p
6324B	chr10	p	INS	40649191	1348	0.001348	40.649191	33.1617915839949	3.31617915839949e-05	chr10p
6324B	chr10	p	INV	40649191	8	0.00148	40.649191	0.196805884771483	3.64090886827243e-05	chr10p
6324B	chr10	q	DEL	94108943	1472	0.642436	94.108943	15.6414465307511	0.00682651382026467	chr10q
6324B	chr10	q	DUP	94108943	4	0.003384	94.108943	0.0425039307900844	3.59583254484114e-05	chr10q
6324B	chr10	q	INS	94108943	1348	0.001348	94.108943	14.3238246762585	1.43238246762585e-05	chr10q
6324B	chr10	q	INV	94108943	8	0.00148	94.108943	0.0850078615801688	1.57264543923312e-05	chr10q
6324B	chr11	p	DEL	52743313	1460	0.963544	52.743313	27.6812342068842	0.018268552830574	chr11p
6324B	chr11	p	DUP	52743313	16	0.05428	52.743313	0.30335599130832	0.00102913520051348	chr11p
6324B	chr11	p	INS	52743313	1312	0.001312	52.743313	24.8751912872822	2.48751912872822e-05	chr11p
6324B	chr11	q	DEL	82384456	1460	0.963544	82.384456	17.7217896541066	0.0116957014318332	chr11q
6324B	chr11	q	DUP	82384456	16	0.05428	82.384456	0.194211393469661	0.000658862152345826	chr11q
6324B	chr11	q	INS	82384456	1312	0.001312	82.384456	15.9253342645122	1.59253342645122e-05	chr11q
6324B	chr12	p	DEL	35911664	1352	0.843408	35.911664	37.6479352223835	0.0234856285133432	chr12p
6324B	chr12	p	DUP	35911664	20	0.30214	35.911664	0.556922118674312	0.00841342244681282	chr12p
6324B	chr12	p	INS	35911664	1452	0.001452	35.911664	40.432545815755	4.0432545815755e-05	chr12p
6324B	chr12	p	INV	35911664	8	0.154416	35.911664	0.222768847469725	0.00429988429386062	chr12p
6324B	chr12	q	DEL	97412884	1352	0.843408	97.412884	13.8790675779602	0.00865807442884044	chr12q
6324B	chr12	q	DUP	97412884	20	0.30214	97.412884	0.205311650561542	0.00310164310503321	chr12q
6324B	chr12	q	INS	97412884	1452	0.001452	97.412884	14.9056258307679	1.49056258307679e-05	chr12q
6324B	chr12	q	INV	97412884	8	0.154416	97.412884	0.0821246602246167	0.00158517019165555	chr12q
6324B	chr13	p	DEL	16522942	1148	2.034528	16.522942	69.4791520783647	0.12313351944224	chr13p
6324B	chr13	p	INS	16522942	1044	0.001044	16.522942	63.1848734928683	6.31848734928683e-05	chr13p
6324B	chr13	q	DEL	97043744	1148	2.034528	97.043744	11.8297167100231	0.0209650608698692	chr13q
6324B	chr13	q	INS	97043744	1044	0.001044	97.043744	10.7580350568502	1.07580350568502e-05	chr13q
6324B	chr14	p	DEL	11400261	936	0.790096	11.400261	82.1033834225374	0.0693050799450995	chr14p
6324B	chr14	p	DUP	11400261	4	0	11.400261	0.350869159925374	0	chr14p
6324B	chr14	p	INS	11400261	836	0.000836	11.400261	73.3316544244031	7.33316544244031e-05	chr14p
6324B	chr14	q	DEL	89761231	936	0.790096	89.761231	10.4276644779972	0.00880219657415349	chr14q
6324B	chr14	q	DUP	89761231	4	0	89.761231	0.0445626687093897	0	chr14q
6324B	chr14	q	INS	89761231	836	0.000836	89.761231	9.31359776026245	9.31359776026245e-06	chr14q
6324B	chr15	p	DEL	17186630	780	0.490164	17.18663	45.3841154432253	0.0285200763616835	chr15p
6324B	chr15	p	DUP	17186630	8	23.440408	17.18663	0.465478107110003	1.36387459321577	chr15p
6324B	chr15	p	INS	17186630	632	0.000632	17.18663	36.7727704616903	3.67727704616903e-05	chr15p
6324B	chr15	q	DEL	82566565	780	0.490164	82.566565	9.44692321885984	0.00593659188801181	chr15q
6324B	chr15	q	DUP	82566565	8	23.440408	82.566565	0.0968915201934342	0.283897095634292	chr15q
6324B	chr15	q	INS	82566565	632	0.000632	82.566565	7.6544300952813	7.6544300952813e-06	chr15q
6324B	chr16	p	DEL	36838903	1116	0.709064	36.838903	30.2940616879933	0.0192476958393685	chr16p
6324B	chr16	p	DUP	36838903	16	0.275292	36.838903	0.434323465060835	0.00747286095897047	chr16p
6324B	chr16	p	INS	36838903	904	0.000904	36.838903	24.5392757759372	2.45392757759372e-05	chr16p
6324B	chr16	p	INV	36838903	8	0.003448	36.838903	0.217161732530418	9.359670672061e-05	chr16p
6324B	chr16	q	DEL	59491471	1116	0.709064	59.491471	18.7589915199777	0.0119187505045891	chr16q
6324B	chr16	q	DUP	59491471	16	0.275292	59.491471	0.268946114981759	0.0046274196178474	chr16q
6324B	chr16	q	INS	59491471	904	0.000904	59.491471	15.1954554964694	1.51954554964694e-05	chr16q
6324B	chr16	q	INV	59491471	8	0.003448	59.491471	0.13447305749088	5.79578877785691e-05	chr16q
6324B	chr17	p	DEL	25689679	1020	155.125136	25.689679	39.7046611598378	6.03842251201348	chr17p
6324B	chr17	p	INS	25689679	868	0.000868	25.689679	33.7878881242541	3.37878881242541e-05	chr17p
6324B	chr17	q	DEL	58587218	1020	155.125136	58.587218	17.4099408509208	2.64776415906965	chr17q
6324B	chr17	q	INS	58587218	868	0.000868	58.587218	14.8155182927443	1.48155182927443e-05	chr17q
6324B	chr18	p	DEL	18449624	904	0.310692	18.449624	48.9982885288069	0.0168400179862744	chr18p
6324B	chr18	p	DUP	18449624	8	0.00556	18.449624	0.4336131728213	0.000301361155110803	chr18p
6324B	chr18	p	INS	18449624	872	0.000872	18.449624	47.2638358375217	4.72638358375217e-05	chr18p
6324B	chr18	q	DEL	62092914	904	0.310692	62.092914	14.5588271151198	0.00500366273678185	chr18q
6324B	chr18	q	DUP	62092914	8	0.00556	62.092914	0.128839178009909	8.95432287168871e-05	chr18q
6324B	chr18	q	INS	62092914	872	0.000872	62.092914	14.0434704030801	1.40434704030801e-05	chr18q
6324B	chr19	p	DEL	27792923	1016	1.509788	27.792923	36.5560686078251	0.0543227497158179	chr19p
6324B	chr19	p	DUP	27792923	32	0.36972	27.792923	1.15137223961654	0.0133026670134696	chr19p
6324B	chr19	p	INS	27792923	952	0.000952	27.792923	34.253324128592	3.4253324128592e-05	chr19p
6324B	chr19	q	DEL	33914441	1016	1.509788	33.914441	29.9577398312418	0.0445175552207981	chr19q
6324B	chr19	q	DUP	33914441	32	0.36972	33.914441	0.943550860826514	0.0109015507582743	chr19q
6324B	chr19	q	INS	33914441	952	0.000952	33.914441	28.0706381095888	2.80706381095888e-05	chr19q
6324B	chr2	p	DEL	93503283	2376	1.534436	93.503283	25.4108724717185	0.0164105040033728	chr2p
6324B	chr2	p	DUP	93503283	12	0.004448	93.503283	0.128337739756154	4.75705222029477e-05	chr2p
6324B	chr2	p	INS	93503283	2076	0.002076	93.503283	22.2024289778146	2.22024289778146e-05	chr2p
6324B	chr2	q	DEL	149193469	2376	1.534436	149.193469	15.9256300957785	0.0102848737969891	chr2q
6324B	chr2	q	DUP	149193469	12	0.004448	149.193469	0.0804324752312047	2.98136374856999e-05	chr2q
6324B	chr2	q	INS	149193469	2076	0.002076	149.193469	13.9148182149984	1.39148182149984e-05	chr2q
6324B	chr20	p	DEL	28012753	824	0.286428	28.012753	29.4151738674167	0.0102249143452627	chr20p
6324B	chr20	p	INS	28012753	732	0.000732	28.012753	26.1309554259091	2.6130955425909e-05	chr20p
6324B	chr20	p	INV	28012753	8	0.004944	28.012753	0.285584212305017	0.0001764910432045	chr20p
6324B	chr20	q	DEL	38197502	824	0.286428	38.197502	21.5720912849222	0.0074986055370846	chr20q
6324B	chr20	q	INS	38197502	732	0.000732	38.197502	19.1635568210717	1.91635568210717e-05	chr20q
6324B	chr20	q	INV	38197502	8	0.004944	38.197502	0.209437779465265	0.000129432547709533	chr20q
6324B	chr21	p	DEL	11134529	436	0.141876	11.134529	39.1574713218673	0.0127419848652781	chr21p
6324B	chr21	p	INS	11134529	592	0.000592	11.134529	53.1679427122602	5.31679427122602e-05	chr21p
6324B	chr21	q	DEL	33956153	436	0.141876	33.956153	12.840088216118	0.00417821182511458	chr21q
6324B	chr21	q	INS	33956153	592	0.000592	33.956153	17.4342482200501	1.74342482200501e-05	chr21q
6324B	chr22	p	DEL	14249622	588	0.260944	14.249622	41.264252483329	0.0183123454081799	chr22p
6324B	chr22	p	DUP	14249622	12	0.076544	14.249622	0.842127601700592	0.00537165126204751	chr22p
6324B	chr22	p	INS	14249622	644	0.000644	14.249622	45.1941812912651	4.51941812912651e-05	chr22p
6324B	chr22	q	DEL	37075304	588	0.260944	37.075304	15.8596137202274	0.00703821605886225	chr22q
6324B	chr22	q	DUP	37075304	12	0.076544	37.075304	0.323665586127089	0.00206455488537599	chr22q
6324B	chr22	q	INS	37075304	644	0.000644	37.075304	17.3700531221538	1.73700531221538e-05	chr22q
6324B	chr3	p	DEL	94076514	1628	1.502332	94.076514	17.3050629830948	0.0159692566839796	chr3p
6324B	chr3	p	DUP	94076514	4	0.002008	94.076514	0.0425185822680462	2.13443282985592e-05	chr3p
6324B	chr3	p	INS	94076514	1488	0.001488	94.076514	15.8169126037132	1.58169126037132e-05	chr3p
6324B	chr3	p	INV	94076514	8	0.074568	94.076514	0.0850371645360924	0.000792631410640917	chr3p
6324B	chr3	q	DEL	107029434	1628	1.502332	107.029434	15.2107690301343	0.0140366247288573	chr3q
6324B	chr3	q	DUP	107029434	4	0.002008	107.029434	0.0373728968799368	1.87611942337283e-05	chr3q
6324B	chr3	q	INS	107029434	1488	0.001488	107.029434	13.9027176393365	1.39027176393365e-05	chr3q
6324B	chr3	q	INV	107029434	8	0.074568	107.029434	0.0747457937598736	0.000696705543635782	chr3q
6324B	chr4	p	DEL	52452474	1856	1.30416	52.452474	35.3844129449452	0.0248636508546766	chr4p
6324B	chr4	p	DUP	52452474	4	0.00022	52.452474	0.0762595106572094	4.19427308614652e-06	chr4p
6324B	chr4	p	INS	52452474	1840	0.00184	52.452474	35.0793749023163	3.50793749023163e-05	chr4p
6324B	chr4	q	DEL	141122471	1856	1.30416	141.122471	13.1516971524684	0.00924133478360083	chr4q
6324B	chr4	q	DUP	141122471	4	0.00022	141.122471	0.0283441748975611	1.55892961936586e-06	chr4q
6324B	chr4	q	INS	141122471	1840	0.00184	141.122471	13.0383204528781	1.30383204528781e-05	chr4q
6324B	chr5	p	DEL	48317879	1712	1.318052	48.317879	35.4320188599338	0.0272787636228817	chr5p
6324B	chr5	p	DUP	48317879	28	177.738136	48.317879	0.579495635559665	3.67851693158965	chr5p
6324B	chr5	p	INS	48317879	1520	0.00152	48.317879	31.4583345018104	3.14583345018104e-05	chr5p
6324B	chr5	q	DEL	133727560	1712	1.318052	133.72756	12.8021478893356	0.00985624803144542	chr5q
6324B	chr5	q	DUP	133727560	28	177.738136	133.72756	0.209380923423713	1.32910625154605	chr5q
6324B	chr5	q	INS	133727560	1520	0.00152	133.72756	11.3663929858587	1.13663929858587e-05	chr5q
6324B	chr6	p	DEL	59672548	2012	2.137156	59.672548	33.7173468778307	0.0358147267316288	chr6p
6324B	chr6	p	DUP	59672548	4	0.0489	59.672548	0.0670324987630828	0.000819472297378687	chr6p
6324B	chr6	p	INS	59672548	1884	0.001884	59.672548	31.572306917412	3.1572306917412e-05	chr6p
6324B	chr6	p	INV	59672548	8	0.005216	59.672548	0.134064997526166	8.741037838706e-05	chr6p
6324B	chr6	q	DEL	112454080	2012	2.137156	112.45408	17.8917474581625	0.0190046995182389	chr6q
6324B	chr6	q	DUP	112454080	4	0.0489	112.45408	0.0355700744695079	0.000434844160389734	chr6q
6324B	chr6	q	INS	112454080	1884	0.001884	112.45408	16.7535050751382	1.67535050751382e-05	chr6q
6324B	chr6	q	INV	112454080	8	0.005216	112.45408	0.0711401489390158	4.63833771082383e-05	chr6q
6324B	chr7	p	DEL	62064435	1920	1.650484	62.064435	30.935591373707	0.0265930721837716	chr7p
6324B	chr7	p	DUP	62064435	16	0.005176	62.064435	0.257796594780892	8.33971984116185e-05	chr7p
6324B	chr7	p	INS	62064435	1852	0.001852	62.064435	29.8399558458882	2.98399558458882e-05	chr7p
6324B	chr7	p	INV	62064435	8	0.008752	62.064435	0.128898297390446	0.000141014737345148	chr7p
6324B	chr7	q	DEL	98502993	1920	1.650484	98.502993	19.4917935133199	0.0167556736067908	chr7q
6324B	chr7	q	DUP	98502993	16	0.005176	98.502993	0.162431612611	5.25466266796583e-05	chr7q
6324B	chr7	q	INS	98502993	1852	0.001852	98.502993	18.8014591597232	1.88014591597232e-05	chr7q
6324B	chr7	q	INV	98502993	8	0.008752	98.502993	0.0812158063054998	8.88500920982167e-05	chr7q
6324B	chr8	p	DEL	45270456	1600	0.961448	45.270456	35.3431385802697	0.0212378686885769	chr8p
6324B	chr8	p	DUP	45270456	4	0.000624	45.270456	0.0883578464506741	1.37838240463052e-05	chr8p
6324B	chr8	p	INS	45270456	1468	0.001468	45.270456	32.4273296473974	3.24273296473974e-05	chr8p
6324B	chr8	p	INV	45270456	16	0.010232	45.270456	0.353431385802697	0.000226019371220824	chr8p
6324B	chr8	q	DEL	100988875	1600	0.961448	100.988875	15.8433292776061	0.00952033577955988	chr8q
6324B	chr8	q	DUP	100988875	4	0.000624	100.988875	0.0396083231940152	6.17889841826637e-06	chr8q
6324B	chr8	q	INS	100988875	1468	0.001468	100.988875	14.5362546122036	1.45362546122036e-05	chr8q
