type	chr	filename	arm	sv_count	sv_size_sum	chr_length_mb	sv_rate	sv_proportion	region
INS	chr10	6265D	p	168	168	133.797422	1.25562957408851	1.25562957408851e-06	chr10p
INS	chr10	6265D	q	294	294	133.797422	2.19735175465488	2.19735175465488e-06	chr10q
INS	chr10	6266D	p	303	303	133.797422	2.26461762469534	2.26461762469534e-06	chr10p
INS	chr10	6266D	q	457	457	133.797422	3.41561140094314	3.41561140094314e-06	chr10q
INS	chr10	6269C	p	211	211	133.797422	1.57701095317068	1.57701095317068e-06	chr10p
INS	chr10	6269C	q	345	345	133.797422	2.57852501821747	2.57852501821747e-06	chr10q
INS	chr10	6277A	p	220	220	133.797422	1.64427682321114	1.64427682321114e-06	chr10p
INS	chr10	6277A	q	480	480	133.797422	3.5875130688243	3.5875130688243e-06	chr10q
INS	chr10	6285B	p	246	246	133.797422	1.83860044777245	1.83860044777245e-06	chr10p
INS	chr10	6285B	q	458	458	133.797422	3.42308538650319	3.42308538650319e-06	chr10q
INS	chr10	6298B	p	268	268	133.797422	2.00302813009357	2.00302813009357e-06	chr10p
INS	chr10	6298B	q	492	492	133.797422	3.67720089554491	3.67720089554491e-06	chr10q
INS	chr10	6314E	p	169	169	133.797422	1.26310355964856	1.26310355964856e-06	chr10p
INS	chr10	6314E	q	283	283	133.797422	2.11513791349433	2.11513791349433e-06	chr10q
INS	chr10	6324B	p	256	256	133.797422	1.91334030337296	1.91334030337296e-06	chr10p
INS	chr10	6324B	q	471	471	133.797422	3.52024719878384	3.52024719878384e-06	chr10q
INS	chr10	6365A	p	239	239	133.797422	1.7862825488521	1.7862825488521e-06	chr10p
INS	chr10	6365A	q	439	439	133.797422	3.28107966086222	3.28107966086222e-06	chr10q
INS	chr10	6414C	p	295	295	133.797422	2.20482574021493	2.20482574021493e-06	chr10p
INS	chr10	6414C	q	346	346	133.797422	2.58599900377752	2.58599900377752e-06	chr10q
INS	chr10	6423A	p	250	250	133.797422	1.86849639001266	1.86849639001266e-06	chr10p
INS	chr10	6423A	q	407	407	133.797422	3.0419121229406	3.0419121229406e-06	chr10q
INS	chr10	6436B	p	258	258	133.797422	1.92828827449306	1.92828827449306e-06	chr10p
INS	chr10	6436B	q	470	470	133.797422	3.51277321322379	3.51277321322379e-06	chr10q
INS	chr10	6439C	p	282	282	133.797422	2.10766392793428	2.10766392793428e-06	chr10p
INS	chr10	6439C	q	502	502	133.797422	3.75194075114541	3.75194075114541e-06	chr10q
INS	chr10	6478A	p	268	268	133.797422	2.00302813009357	2.00302813009357e-06	chr10p
INS	chr10	6478A	q	487	487	133.797422	3.63983096774465	3.63983096774465e-06	chr10q
INS	chr10	6483C	p	281	281	133.797422	2.10018994237423	2.10018994237423e-06	chr10p
INS	chr10	6483C	q	492	492	133.797422	3.67720089554491	3.67720089554491e-06	chr10q
INS	chr10	6500D	p	284	284	133.797422	2.12261189905438	2.12261189905438e-06	chr10p
INS	chr10	6500D	q	500	500	133.797422	3.73699278002531	3.73699278002531e-06	chr10q
INS	chr10	6605D	p	291	291	133.797422	2.17492979797473	2.17492979797473e-06	chr10p
INS	chr10	6605D	q	402	402	133.797422	3.00454219514035	3.00454219514035e-06	chr10q
INS	chr11	2436A	p	263	263	135.086622	1.94689893126501	1.94689893126501e-06	chr11p
INS	chr11	2436A	q	368	368	135.086622	2.72417797226434	2.72417797226434e-06	chr11q
INS	chr11	3188	p	185	185	135.086622	1.3694916436655	1.3694916436655e-06	chr11p
INS	chr11	3188	q	239	239	135.086622	1.76923515046516	1.76923515046516e-06	chr11q
INS	chr11	3988	p	295	295	135.086622	2.18378397233147	2.18378397233147e-06	chr11p
INS	chr11	3988	q	449	449	135.086622	3.32379323246383	3.32379323246383e-06	chr11q
INS	chr11	6265D	p	162	162	135.086622	1.19923052039898	1.19923052039898e-06	chr11p
INS	chr11	6265D	q	246	246	135.086622	1.82105375319845	1.82105375319845e-06	chr11q
INS	chr11	6266D	p	240	240	135.086622	1.77663780799849	1.77663780799849e-06	chr11p
INS	chr11	6266D	q	352	352	135.086622	2.60573545173111	2.60573545173111e-06	chr11q
INS	chr11	6269C	p	206	206	135.086622	1.52494745186537	1.52494745186537e-06	chr11p
INS	chr11	6269C	q	252	252	135.086622	1.86546969839841	1.86546969839841e-06	chr11q
INS	chr11	6277A	p	273	273	135.086622	2.02092550659828	2.02092550659828e-06	chr11p
INS	chr11	6277A	q	347	347	135.086622	2.56872216406448	2.56872216406448e-06	chr11q
INS	chr11	6285B	p	272	272	135.086622	2.01352284906495	2.01352284906495e-06	chr11p
INS	chr11	6285B	q	381	381	135.086622	2.8204125201976	2.8204125201976e-06	chr11q
INS	chr11	6298B	p	282	282	135.086622	2.08754942439822	2.08754942439822e-06	chr11p
INS	chr11	6298B	q	365	365	135.086622	2.70196999966436	2.70196999966436e-06	chr11q
INS	chr11	6314E	p	183	183	135.086622	1.35468632859885	1.35468632859885e-06	chr11p
INS	chr11	6314E	q	219	219	135.086622	1.62118199979862	1.62118199979862e-06	chr11q
INS	chr11	6324B	p	278	278	135.086622	2.05793879426491	2.05793879426491e-06	chr11p
INS	chr11	6324B	q	390	390	135.086622	2.88703643799754	2.88703643799754e-06	chr11q
INS	chr11	6365A	p	282	282	135.086622	2.08754942439822	2.08754942439822e-06	chr11p
INS	chr11	6365A	q	366	366	135.086622	2.70937265719769	2.70937265719769e-06	chr11q
INS	chr11	6414C	p	259	259	135.086622	1.9172883011317	1.9172883011317e-06	chr11p
INS	chr11	6414C	q	353	353	135.086622	2.61313810926444	2.61313810926444e-06	chr11q
INS	chr11	6423A	p	235	235	135.086622	1.73962452033185	1.73962452033185e-06	chr11p
INS	chr11	6423A	q	339	339	135.086622	2.50950090379786	2.50950090379786e-06	chr11q
INS	chr11	6436B	p	237	237	135.086622	1.7544298353985	1.7544298353985e-06	chr11p
INS	chr11	6436B	q	337	337	135.086622	2.49469558873121	2.49469558873121e-06	chr11q
INS	chr11	6439C	p	222	222	135.086622	1.6433899723986	1.6433899723986e-06	chr11p
INS	chr11	6439C	q	384	384	135.086622	2.84262049279758	2.84262049279758e-06	chr11q
INS	chr11	6478A	p	210	210	135.086622	1.55455808199867	1.55455808199867e-06	chr11p
INS	chr11	6478A	q	369	369	135.086622	2.73158062979767	2.73158062979767e-06	chr11q
INS	chr11	6483C	p	252	252	135.086622	1.86546969839841	1.86546969839841e-06	chr11p
INS	chr11	6483C	q	379	379	135.086622	2.80560720513094	2.80560720513094e-06	chr11q
INS	chr11	6500D	p	283	283	135.086622	2.09495208193155	2.09495208193155e-06	chr11p
INS	chr11	6500D	q	372	372	135.086622	2.75378860239765	2.75378860239765e-06	chr11q
INS	chr11	6605D	p	257	257	135.086622	1.90248298606504	1.90248298606505e-06	chr11p
INS	chr11	6605D	q	335	335	135.086622	2.47989027366455	2.47989027366455e-06	chr11q
INS	chr12	2436A	p	182	182	133.275309	1.36559428273395	1.36559428273395e-06	chr12p
INS	chr12	2436A	q	490	490	133.275309	3.67659999197601	3.67659999197601e-06	chr12q
INS	chr12	3188	p	94	94	133.275309	0.705306937236214	7.05306937236214e-07	chr12p
INS	chr12	3188	q	220	220	133.275309	1.65071836374433	1.65071836374433e-06	chr12q
INS	chr12	3988	p	222	222	133.275309	1.66572489432382	1.66572489432382e-06	chr12p
INS	chr12	3988	q	539	539	133.275309	4.04425999117361	4.04425999117361e-06	chr12q
INS	chr12	6265D	p	121	121	133.275309	0.907895100059382	9.07895100059382e-07	chr12p
INS	chr12	6265D	q	325	325	133.275309	2.43856121916776	2.43856121916776e-06	chr12q
INS	chr12	6266D	p	211	211	133.275309	1.58318897613661	1.58318897613661e-06	chr12p
INS	chr12	6266D	q	498	498	133.275309	3.73662611429398	3.73662611429398e-06	chr12q
INS	chr12	6269C	p	147	147	133.275309	1.1029799975928	1.1029799975928e-06	chr12p
INS	chr12	6269C	q	324	324	133.275309	2.43105795387801	2.43105795387801e-06	chr12q
INS	chr12	6277A	p	217	217	133.275309	1.62820856787509	1.62820856787509e-06	chr12p
INS	chr12	6277A	q	478	478	133.275309	3.58656080849905	3.58656080849904e-06	chr12q
INS	chr12	6285B	p	163	163	133.275309	1.22303224222875	1.22303224222875e-06	chr12p
INS	chr12	6285B	q	480	480	133.275309	3.60156733907854	3.60156733907854e-06	chr12q
INS	chr12	6298B	p	207	207	133.275309	1.55317591497762	1.55317591497762e-06	chr12p
INS	chr12	6298B	q	549	549	133.275309	4.11929264407108	4.11929264407108e-06	chr12q
INS	chr12	6314E	p	130	130	133.275309	0.975424487667104	9.75424487667104e-07	chr12p
INS	chr12	6314E	q	318	318	133.275309	2.38603836213953	2.38603836213953e-06	chr12q
INS	chr12	6324B	p	184	184	133.275309	1.38060081331344	1.38060081331344e-06	chr12p
INS	chr12	6324B	q	511	511	133.275309	3.83416856306069	3.83416856306069e-06	chr12q
INS	chr12	6365A	p	189	189	133.275309	1.41811713976217	1.41811713976217e-06	chr12p
INS	chr12	6365A	q	504	504	133.275309	3.78164570603247	3.78164570603247e-06	chr12q
INS	chr12	6414C	p	182	182	133.275309	1.36559428273395	1.36559428273395e-06	chr12p
INS	chr12	6414C	q	502	502	133.275309	3.76663917545297	3.76663917545297e-06	chr12q
INS	chr12	6423A	p	172	172	133.275309	1.29056162983648	1.29056162983648e-06	chr12p
INS	chr12	6423A	q	489	489	133.275309	3.66909672668626	3.66909672668626e-06	chr12q
INS	chr12	6436B	p	180	180	133.275309	1.35058775215445	1.35058775215445e-06	chr12p
INS	chr12	6436B	q	499	499	133.275309	3.74412937958373	3.74412937958373e-06	chr12q
INS	chr12	6439C	p	194	194	133.275309	1.45563346621091	1.45563346621091e-06	chr12p
INS	chr12	6439C	q	474	474	133.275309	3.55654774734006	3.55654774734006e-06	chr12q
INS	chr12	6478A	p	218	218	133.275309	1.63571183316484	1.63571183316484e-06	chr12p
INS	chr12	6478A	q	518	518	133.275309	3.88669142008892	3.88669142008892e-06	chr12q
INS	chr12	6483C	p	193	193	133.275309	1.44813020092116	1.44813020092116e-06	chr12p
INS	chr12	6483C	q	548	548	133.275309	4.11178937878133	4.11178937878133e-06	chr12q
INS	chr12	6500D	p	186	186	133.275309	1.39560734389293	1.39560734389293e-06	chr12p
INS	chr12	6500D	q	493	493	133.275309	3.69910978784525	3.69910978784525e-06	chr12q
INS	chr12	6605D	p	207	207	133.275309	1.55317591497762	1.55317591497762e-06	chr12p
INS	chr12	6605D	q	452	452	133.275309	3.39147591096562	3.39147591096562e-06	chr12q
INS	chr13	2436A	p	52	52	114.364328	0.454687234292147	4.54687234292147e-07	chr13p
INS	chr13	2436A	q	510	510	114.364328	4.45943249017298	4.45943249017298e-06	chr13q
INS	chr13	3188	p	50	50	114.364328	0.437199263742449	4.37199263742449e-07	chr13p
INS	chr13	3188	q	310	310	114.364328	2.71063543520319	2.71063543520319e-06	chr13q
INS	chr13	3988	p	3	3	114.364328	0.026231955824547	2.6231955824547e-08	chr13p
INS	chr13	3988	q	656	656	114.364328	5.73605434030094	5.73605434030094e-06	chr13q
INS	chr13	6265D	p	70	70	114.364328	0.612078969239429	6.12078969239429e-07	chr13p
INS	chr13	6265D	q	272	272	114.364328	2.37836399475893	2.37836399475893e-06	chr13q
INS	chr13	6266D	p	66	66	114.364328	0.577103028140033	5.77103028140033e-07	chr13p
INS	chr13	6266D	q	528	528	114.364328	4.61682422512027	4.61682422512027e-06	chr13q
INS	chr13	6269C	p	44	44	114.364328	0.384735352093356	3.84735352093356e-07	chr13p
INS	chr13	6269C	q	356	356	114.364328	3.11285875784624	3.11285875784624e-06	chr13q
INS	chr13	6277A	p	83	83	114.364328	0.725750777812466	7.25750777812466e-07	chr13p
INS	chr13	6277A	q	503	503	114.364328	4.39822459324904	4.39822459324904e-06	chr13q
INS	chr13	6285B	p	48	48	114.364328	0.419711293192752	4.19711293192752e-07	chr13p
INS	chr13	6285B	q	458	458	114.364328	4.00474525588084	4.00474525588084e-06	chr13q
INS	chr13	6298B	p	56	56	114.364328	0.489663175391543	4.89663175391543e-07	chr13p
INS	chr13	6298B	q	554	554	114.364328	4.84416784226634	4.84416784226634e-06	chr13q
INS	chr13	6314E	p	47	47	114.364328	0.410967307917903	4.10967307917903e-07	chr13p
INS	chr13	6314E	q	335	335	114.364328	2.92923506707441	2.92923506707441e-06	chr13q
INS	chr13	6324B	p	83	83	114.364328	0.725750777812466	7.25750777812466e-07	chr13p
INS	chr13	6324B	q	491	491	114.364328	4.29329676995085	4.29329676995085e-06	chr13q
INS	chr13	6365A	p	43	43	114.364328	0.375991366818507	3.75991366818507e-07	chr13p
INS	chr13	6365A	q	495	495	114.364328	4.32827271105025	4.32827271105025e-06	chr13q
INS	chr13	6414C	p	75	75	114.364328	0.655798895613674	6.55798895613674e-07	chr13p
INS	chr13	6414C	q	500	500	114.364328	4.3719926374245	4.37199263742449e-06	chr13q
INS	chr13	6423A	p	32	32	114.364328	0.279807528795168	2.79807528795168e-07	chr13p
INS	chr13	6423A	q	489	489	114.364328	4.27580879940116	4.27580879940116e-06	chr13q
INS	chr13	6436B	p	50	50	114.364328	0.437199263742449	4.37199263742449e-07	chr13p
INS	chr13	6436B	q	490	490	114.364328	4.284552784676	4.284552784676e-06	chr13q
INS	chr13	6439C	p	77	77	114.364328	0.673286866163372	6.73286866163372e-07	chr13p
INS	chr13	6439C	q	536	536	114.364328	4.68677610731906	4.68677610731906e-06	chr13q
INS	chr13	6478A	p	54	54	114.364328	0.472175204841845	4.72175204841845e-07	chr13p
INS	chr13	6478A	q	499	499	114.364328	4.36324865214965	4.36324865214965e-06	chr13q
INS	chr13	6483C	p	90	90	114.364328	0.786958674736409	7.86958674736409e-07	chr13p
INS	chr13	6483C	q	534	534	114.364328	4.66928813676936	4.66928813676936e-06	chr13q
INS	chr13	6500D	p	87	87	114.364328	0.760726718911862	7.60726718911862e-07	chr13p
INS	chr13	6500D	q	506	506	114.364328	4.42445654907359	4.42445654907359e-06	chr13q
INS	chr13	6605D	p	31	31	114.364328	0.271063543520319	2.71063543520319e-07	chr13p
INS	chr13	6605D	q	540	540	114.364328	4.72175204841845	4.72175204841845e-06	chr13q
INS	chr14	2436A	p	158	158	107.043718	1.47603243751305	1.47603243751305e-06	chr14p
INS	chr14	2436A	q	355	355	107.043718	3.31640199567806	3.31640199567806e-06	chr14q
INS	chr14	3188	p	139	139	107.043718	1.29853486591338	1.29853486591338e-06	chr14p
INS	chr14	3188	q	196	196	107.043718	1.8310275807124	1.8310275807124e-06	chr14q
INS	chr14	3988	q	413	413	107.043718	3.85823668792969	3.85823668792969e-06	chr14q
INS	chr14	6265D	p	127	127	107.043718	1.18643113648201	1.18643113648201e-06	chr14p
INS	chr14	6265D	q	195	195	107.043718	1.82168560325978	1.82168560325978e-06	chr14q
INS	chr14	6266D	p	202	202	107.043718	1.88707944542808	1.88707944542808e-06	chr14p
INS	chr14	6266D	q	386	386	107.043718	3.60600329670911	3.60600329670911e-06	chr14q
INS	chr14	6269C	p	148	148	107.043718	1.38261266298691	1.38261266298691e-06	chr14p
INS	chr14	6269C	q	265	265	107.043718	2.47562402494278	2.47562402494278e-06	chr14q
INS	chr14	6277A	p	161	161	107.043718	1.5040583698709	1.5040583698709e-06	chr14p
INS	chr14	6277A	q	325	325	107.043718	3.03614267209964	3.03614267209964e-06	chr14q
INS	chr14	6285B	p	120	120	107.043718	1.12103729431371	1.12103729431371e-06	chr14p
INS	chr14	6285B	q	296	296	107.043718	2.76522532597382	2.76522532597382e-06	chr14q
INS	chr14	6298B	p	145	145	107.043718	1.35458673062907	1.35458673062907e-06	chr14p
INS	chr14	6298B	q	351	351	107.043718	3.27903408586761	3.27903408586761e-06	chr14q
INS	chr14	6314E	p	117	117	107.043718	1.09301136195587	1.09301136195587e-06	chr14p
INS	chr14	6314E	q	236	236	107.043718	2.20470667881697	2.20470667881697e-06	chr14q
INS	chr14	6324B	p	140	140	107.043718	1.307876843366	1.307876843366e-06	chr14p
INS	chr14	6324B	q	360	360	107.043718	3.36311188294114	3.36311188294114e-06	chr14q
INS	chr14	6365A	p	168	168	107.043718	1.5694522120392	1.5694522120392e-06	chr14p
INS	chr14	6365A	q	303	303	107.043718	2.83061916814212	2.83061916814212e-06	chr14q
INS	chr14	6414C	p	107	107	107.043718	0.999591587429727	9.99591587429727e-07	chr14p
INS	chr14	6414C	q	346	346	107.043718	3.23232419860454	3.23232419860454e-06	chr14q
INS	chr14	6423A	p	123	123	107.043718	1.14906322667155	1.14906322667155e-06	chr14p
INS	chr14	6423A	q	304	304	107.043718	2.83996114559474	2.83996114559474e-06	chr14q
INS	chr14	6436B	p	200	200	107.043718	1.86839549052285	1.86839549052285e-06	chr14p
INS	chr14	6436B	q	343	343	107.043718	3.20429826624669	3.20429826624669e-06	chr14q
INS	chr14	6439C	p	318	318	107.043718	2.97074882993134	2.97074882993134e-06	chr14p
INS	chr14	6439C	q	353	353	107.043718	3.29771804077284	3.29771804077284e-06	chr14q
INS	chr14	6478A	p	211	211	107.043718	1.97115724250161	1.97115724250161e-06	chr14p
INS	chr14	6478A	q	309	309	107.043718	2.88667103285781	2.88667103285781e-06	chr14q
INS	chr14	6483C	p	193	193	107.043718	1.80300164835455	1.80300164835455e-06	chr14p
INS	chr14	6483C	q	390	390	107.043718	3.64337120651956	3.64337120651956e-06	chr14q
INS	chr14	6500D	p	178	178	107.043718	1.66287198656534	1.66287198656534e-06	chr14p
INS	chr14	6500D	q	347	347	107.043718	3.24166617605715	3.24166617605715e-06	chr14q
INS	chr14	6605D	p	155	155	107.043718	1.44800650515521	1.44800650515521e-06	chr14p
INS	chr14	6605D	q	382	382	107.043718	3.56863538689865	3.56863538689865e-06	chr14q
INS	chr15	2436A	p	47	47	101.991189	0.460824120797337	4.60824120797337e-07	chr15p
INS	chr15	2436A	q	357	357	101.991189	3.50030236435424	3.50030236435424e-06	chr15q
INS	chr15	3188	p	52	52	101.991189	0.509847963435351	5.09847963435351e-07	chr15p
INS	chr15	3188	q	216	216	101.991189	2.11783000196223	2.11783000196223e-06	chr15q
INS	chr15	3988	p	14	14	101.991189	0.137266759386441	1.37266759386441e-07	chr15p
INS	chr15	3988	q	464	464	101.991189	4.54941259680775	4.54941259680775e-06	chr15q
INS	chr15	6265D	p	78	78	101.991189	0.764771945153027	7.64771945153027e-07	chr15p
INS	chr15	6265D	q	218	218	101.991189	2.13743953901743	2.13743953901743e-06	chr15q
INS	chr15	6266D	p	57	57	101.991189	0.558871806073366	5.58871806073366e-07	chr15p
INS	chr15	6266D	q	354	354	101.991189	3.47088805877143	3.47088805877143e-06	chr15q
INS	chr15	6269C	p	58	58	101.991189	0.568676574600969	5.68676574600969e-07	chr15p
INS	chr15	6269C	q	233	233	101.991189	2.28451106693148	2.28451106693148e-06	chr15q
INS	chr15	6277A	p	62	62	101.991189	0.60789564871138	6.0789564871138e-07	chr15p
INS	chr15	6277A	q	339	339	101.991189	3.32381653085739	3.32381653085739e-06	chr15q
INS	chr15	6285B	p	103	103	101.991189	1.0098911583431	1.0098911583431e-06	chr15p
INS	chr15	6285B	q	338	338	101.991189	3.31401176232978	3.31401176232978e-06	chr15q
INS	chr15	6298B	p	125	125	101.991189	1.22559606595036	1.22559606595036e-06	chr15p
INS	chr15	6298B	q	335	335	101.991189	3.28459745674697	3.28459745674697e-06	chr15q
INS	chr15	6314E	p	56	56	101.991189	0.549067037545763	5.49067037545763e-07	chr15p
INS	chr15	6314E	q	219	219	101.991189	2.14724430754504	2.14724430754504e-06	chr15q
INS	chr15	6324B	p	33	33	101.991189	0.323557361410896	3.23557361410896e-07	chr15p
INS	chr15	6324B	q	346	346	101.991189	3.39244991055061	3.39244991055061e-06	chr15q
INS	chr15	6365A	p	65	65	101.991189	0.637309954294189	6.37309954294189e-07	chr15p
INS	chr15	6365A	q	374	374	101.991189	3.66698342932349	3.66698342932349e-06	chr15q
INS	chr15	6414C	p	101	101	101.991189	0.990281621287894	9.90281621287894e-07	chr15p
INS	chr15	6414C	q	346	346	101.991189	3.39244991055061	3.39244991055061e-06	chr15q
INS	chr15	6423A	p	46	46	101.991189	0.451019352269734	4.51019352269734e-07	chr15p
INS	chr15	6423A	q	281	281	101.991189	2.75513995625642	2.75513995625642e-06	chr15q
INS	chr15	6436B	p	89	89	101.991189	0.872624398956659	8.72624398956659e-07	chr15p
INS	chr15	6436B	q	343	343	101.991189	3.3630356049678	3.3630356049678e-06	chr15q
INS	chr15	6439C	p	164	164	101.991189	1.60798203852688	1.60798203852688e-06	chr15p
INS	chr15	6439C	q	350	350	101.991189	3.43166898466102	3.43166898466102e-06	chr15q
INS	chr15	6478A	p	111	111	101.991189	1.08832930656392	1.08832930656392e-06	chr15p
INS	chr15	6478A	q	324	324	101.991189	3.17674500294334	3.17674500294334e-06	chr15q
INS	chr15	6483C	p	98	98	101.991189	0.960867315705085	9.60867315705085e-07	chr15p
INS	chr15	6483C	q	358	358	101.991189	3.51010713288184	3.51010713288184e-06	chr15q
INS	chr15	6500D	p	131	131	101.991189	1.28442467711598	1.28442467711598e-06	chr15p
INS	chr15	6500D	q	333	333	101.991189	3.26498791969177	3.26498791969177e-06	chr15q
INS	chr15	6605D	p	82	82	101.991189	0.803991019263439	8.03991019263439e-07	chr15p
INS	chr15	6605D	q	342	342	101.991189	3.35323083644019	3.35323083644019e-06	chr15q
INS	chr16	2436A	p	199	199	90.338345	2.20282981717232	2.20282981717232e-06	chr16p
INS	chr16	2436A	q	288	288	90.338345	3.18801501178708	3.18801501178708e-06	chr16q
INS	chr16	3188	p	139	139	90.338345	1.53866002305001	1.53866002305001e-06	chr16p
INS	chr16	3188	q	221	221	90.338345	2.44635874168383	2.44635874168383e-06	chr16q
INS	chr16	3988	p	281	281	90.338345	3.11052853580614	3.11052853580614e-06	chr16p
INS	chr16	3988	q	277	277	90.338345	3.06625054953132	3.06625054953132e-06	chr16q
INS	chr16	6265D	p	155	155	90.338345	1.71577196814929	1.71577196814929e-06	chr16p
INS	chr16	6265D	q	218	218	90.338345	2.41315025197772	2.41315025197772e-06	chr16q
INS	chr16	6266D	p	202	202	90.338345	2.23603830687844	2.23603830687844e-06	chr16p
INS	chr16	6266D	q	306	306	90.338345	3.38726595002377	3.38726595002377e-06	chr16q
INS	chr16	6269C	p	144	144	90.338345	1.59400750589354	1.59400750589354e-06	chr16p
INS	chr16	6269C	q	195	195	90.338345	2.1585518308975	2.1585518308975e-06	chr16q
INS	chr16	6277A	p	236	236	90.338345	2.61240119021441	2.61240119021441e-06	chr16p
INS	chr16	6277A	q	288	288	90.338345	3.18801501178708	3.18801501178708e-06	chr16q
INS	chr16	6285B	p	202	202	90.338345	2.23603830687844	2.23603830687844e-06	chr16p
INS	chr16	6285B	q	284	284	90.338345	3.14373702551226	3.14373702551226e-06	chr16q
INS	chr16	6298B	p	194	194	90.338345	2.14748233432879	2.14748233432879e-06	chr16p
INS	chr16	6298B	q	307	307	90.338345	3.39833544659247	3.39833544659247e-06	chr16q
INS	chr16	6314E	p	140	140	90.338345	1.54972951961872	1.54972951961872e-06	chr16p
INS	chr16	6314E	q	218	218	90.338345	2.41315025197772	2.41315025197772e-06	chr16q
INS	chr16	6324B	p	219	219	90.338345	2.42421974854642	2.42421974854642e-06	chr16p
INS	chr16	6324B	q	289	289	90.338345	3.19908450835578	3.19908450835578e-06	chr16q
INS	chr16	6365A	p	201	201	90.338345	2.22496881030973	2.22496881030973e-06	chr16p
INS	chr16	6365A	q	293	293	90.338345	3.2433624946306	3.2433624946306e-06	chr16q
INS	chr16	6414C	p	207	207	90.338345	2.29138578972196	2.29138578972196e-06	chr16p
INS	chr16	6414C	q	289	289	90.338345	3.19908450835578	3.19908450835578e-06	chr16q
INS	chr16	6423A	p	150	150	90.338345	1.66042448530577	1.66042448530577e-06	chr16p
INS	chr16	6423A	q	212	212	90.338345	2.34673327256549	2.34673327256549e-06	chr16q
INS	chr16	6436B	p	178	178	90.338345	1.97037038922951	1.97037038922951e-06	chr16p
INS	chr16	6436B	q	262	262	90.338345	2.90020810100074	2.90020810100074e-06	chr16q
INS	chr16	6439C	p	216	216	90.338345	2.39101125884031	2.39101125884031e-06	chr16p
INS	chr16	6439C	q	315	315	90.338345	3.48689141914211	3.48689141914212e-06	chr16q
INS	chr16	6478A	p	194	194	90.338345	2.14748233432879	2.14748233432879e-06	chr16p
INS	chr16	6478A	q	291	291	90.338345	3.22122350149319	3.22122350149319e-06	chr16q
INS	chr16	6483C	p	207	207	90.338345	2.29138578972196	2.29138578972196e-06	chr16p
INS	chr16	6483C	q	292	292	90.338345	3.2322929980619	3.2322929980619e-06	chr16q
INS	chr16	6500D	p	198	198	90.338345	2.19176032060362	2.19176032060362e-06	chr16p
INS	chr16	6500D	q	291	291	90.338345	3.22122350149319	3.22122350149319e-06	chr16q
INS	chr16	6605D	p	183	183	90.338345	2.02571787207304	2.02571787207304e-06	chr16p
INS	chr16	6605D	q	265	265	90.338345	2.93341659070686	2.93341659070686e-06	chr16q
INS	chr17	2436A	p	208	208	83.257441	2.49827519921012	2.49827519921012e-06	chr17p
INS	chr17	2436A	q	276	276	83.257441	3.31501901433651	3.31501901433651e-06	chr17q
INS	chr17	3188	p	138	138	83.257441	1.65750950716825	1.65750950716825e-06	chr17p
INS	chr17	3188	q	178	178	83.257441	2.13794704547789	2.13794704547789e-06	chr17q
INS	chr17	3988	p	252	252	83.257441	3.02675649135073	3.02675649135073e-06	chr17p
INS	chr17	3988	q	385	385	83.257441	4.62421130623027	4.62421130623027e-06	chr17q
INS	chr17	6265D	p	150	150	83.257441	1.80164076866115	1.80164076866115e-06	chr17p
INS	chr17	6265D	q	143	143	83.257441	1.71756419945696	1.71756419945696e-06	chr17q
INS	chr17	6266D	p	167	167	83.257441	2.00582672244274	2.00582672244274e-06	chr17p
INS	chr17	6266D	q	263	263	83.257441	3.15887681438588	3.15887681438588e-06	chr17q
INS	chr17	6269C	p	149	149	83.257441	1.7896298302034	1.7896298302034e-06	chr17p
INS	chr17	6269C	q	199	199	83.257441	2.39017675309045	2.39017675309045e-06	chr17q
INS	chr17	6277A	p	194	194	83.257441	2.33012206080175	2.33012206080175e-06	chr17p
INS	chr17	6277A	q	300	300	83.257441	3.60328153732229	3.60328153732229e-06	chr17q
INS	chr17	6285B	p	187	187	83.257441	2.24604549159756	2.24604549159756e-06	chr17p
INS	chr17	6285B	q	295	295	83.257441	3.54322684503359	3.54322684503359e-06	chr17q
INS	chr17	6298B	p	211	211	83.257441	2.53430801458334	2.53430801458335e-06	chr17p
INS	chr17	6298B	q	321	321	83.257441	3.85551124493485	3.85551124493485e-06	chr17q
INS	chr17	6314E	p	160	160	83.257441	1.92175015323856	1.92175015323856e-06	chr17p
INS	chr17	6314E	q	178	178	83.257441	2.13794704547789	2.13794704547789e-06	chr17q
INS	chr17	6324B	p	179	179	83.257441	2.14995798393563	2.14995798393563e-06	chr17p
INS	chr17	6324B	q	267	267	83.257441	3.20692056821684	3.20692056821684e-06	chr17q
INS	chr17	6365A	p	191	191	83.257441	2.29408924542853	2.29408924542853e-06	chr17p
INS	chr17	6365A	q	280	280	83.257441	3.36306276816747	3.36306276816747e-06	chr17q
INS	chr17	6414C	p	217	217	83.257441	2.60637364532979	2.60637364532979e-06	chr17p
INS	chr17	6414C	q	305	305	83.257441	3.663336229611	3.663336229611e-06	chr17q
INS	chr17	6423A	p	152	152	83.257441	1.82566264557663	1.82566264557663e-06	chr17p
INS	chr17	6423A	q	264	264	83.257441	3.17088775284362	3.17088775284362e-06	chr17q
INS	chr17	6436B	p	176	176	83.257441	2.11392516856241	2.11392516856241e-06	chr17p
INS	chr17	6436B	q	249	249	83.257441	2.9907236759775	2.9907236759775e-06	chr17q
INS	chr17	6439C	p	165	165	83.257441	1.98180484552726	1.98180484552726e-06	chr17p
