Sample_ID	Patient_ID	Sample_Type	chrom	arm	arm_length	altered_bp	w_mean_seg	frac_altered	n_segments	ArmClass	ArmDir	ArmLabel
GLSS-MD-0088-R1	GLSS-MD-0088	Recurrence	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-MD-0088-R1	GLSS-MD-0088	Recurrence	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
GLSS-MD-0088-R1	GLSS-MD-0088	Recurrence	chr7	7q	99238663	70300683	0.30528695982413145	0.7084001423920836	3	Segmental	Gain	chr77q
GLSS-MD-0088-R1	GLSS-MD-0088	Recurrence	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-MD-0088-R1	GLSS-MD-0088	Recurrence	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-MD-0088-R1	GLSS-MD-0088	Recurrence	chr9	9p	49000000	32572381	-0.446417	0.664742469387755	2	Segmental	Loss	chr99p
GLSS-MD-0088-R1	GLSS-MD-0088	Recurrence	chr9	9q	92213431	3007065	0.27253299999999997	0.0326098374975333	2	Segmental	Gain	chr99q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr1	1p	125000000	0	0	0	1	Neutral	Neutral	chr11p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr1	1q	124250621	0	0	0	1	Neutral	Neutral	chr11q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr11	11p	53700000	0	0	0	3	Neutral	Neutral	chr1111p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr11	11q	81306516	20483897	0.39145120127078353	0.2519342607178003	5	Segmental	Gain	chr1111q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr14	14q	89749540	6969724	-0.6098179788315865	0.07765748994368105	5	Segmental	Loss	chr1414q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr16	16p	36600000	0	0	0	1	Neutral	Neutral	chr1616p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr19	19q	32628983	0	0	0	4	Neutral	Neutral	chr1919q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr5	5q	132515260	13334077	-0.40657422370044816	0.10062295466952259	5	Segmental	Loss	chr55q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr6	6p	61000000	0	0	0	2	Neutral	Neutral	chr66p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr8	8p	45600000	40436354	0.439529	0.886762149122807	2	Aneuploid	Gain	chr88p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
GLSS-MD-0088-TP	GLSS-MD-0088	Primary	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr1	1p	125000000	112770455	-0.7967611582385742	0.90216364	34	Aneuploid	Loss	chr11p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr1	1q	124250621	25906126	-0.7823292294559596	0.2084989659729749	10	Segmental	Loss	chr11q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr11	11p	53700000	6986551	-0.6362966673830907	0.1301033705772812	4	Segmental	Loss	chr1111p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr11	11q	81306516	6146243	-0.5019242264964141	0.0755934862588381	5	Segmental	Loss	chr1111q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr12	12p	35800000	34848634	-0.2996224470203911	0.973425530726257	4	Aneuploid	Loss	chr1212p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr12	12q	98051895	49025298	-0.290428636273909	0.4999933759566809	5	Segmental	Loss	chr1212q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr14	14q	89749540	39285375	-0.7324005887920123	0.4377222991895	14	Segmental	Loss	chr1414q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr16	16p	36600000	6932241	-0.24477968425087934	0.18940549180327867	5	Segmental	Loss	chr1616p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr16	16q	53754753	10173022	-0.223656	0.18924879070693526	4	Segmental	Loss	chr1616q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr17	17p	24000000	6832635	-0.24155900000000002	0.284693125	4	Segmental	Loss	chr1717p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr17	17q	57195210	20436225	0.561875557823326	0.357306582142106	7	Segmental	Gain	chr1717q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr19	19p	26500000	1063334	-0.301677	0.04012581132075472	7	Segmental	Loss	chr1919p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr19	19q	32628983	23689743	-0.9215473801600973	0.7260337534884247	9	Segmental	Loss	chr1919q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr20	20p	27500000	2028665	-0.575534	0.07376963636363637	2	Segmental	Loss	chr2020p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr20	20q	35525520	2573233	-0.575534	0.07243336621110684	2	Segmental	Loss	chr2020q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr21	21q	34929895	8179823	0.237896	0.23417828768165494	5	Segmental	Gain	chr2121q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr3	3p	91000000	1231319	-0.258049	0.013530978021978023	3	Segmental	Loss	chr33p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr4	4p	50400000	50315379	-0.24025	0.9983210119047619	1	Aneuploid	Loss	chr44p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr4	4q	140754276	140463195	-0.24024999999999996	0.9979319917783528	1	Aneuploid	Loss	chr44q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr5	5p	48400000	0	0	0	2	Neutral	Neutral	chr55p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr5	5q	132515260	0	0	0	2	Neutral	Neutral	chr55q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr6	6p	61000000	3196994	0.20689200000000005	0.05240973770491803	6	Segmental	Gain	chr66p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr6	6q	110115067	0	0	0	2	Neutral	Neutral	chr66q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr8	8q	100764022	7344678	0.46998999999999996	0.07288988524098412	4	Segmental	Gain	chr88q
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr9	9p	49000000	1639853	0.36628299999999997	0.033466387755102044	3	Segmental	Gain	chr99p
GLSS-MD-0089-R1	GLSS-MD-0089	Recurrence	chr9	9q	92213431	0	0	0	3	Neutral	Neutral	chr99q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr1	1p	125000000	116464823	-0.7901835031564853	0.931718584	13	Aneuploid	Loss	chr11p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr1	1q	124250621	103785439	0.21584854843771487	0.8352911089273348	2	Aneuploid	Gain	chr11q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr11	11p	53700000	0	0	0	2	Neutral	Neutral	chr1111p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr11	11q	81306516	0	0	0	3	Neutral	Neutral	chr1111q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr12	12p	35800000	0	0	0	2	Neutral	Neutral	chr1212p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr16	16p	36600000	0	0	0	1	Neutral	Neutral	chr1616p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr17	17q	57195210	23897206	0.776856	0.41781831030955213	2	Segmental	Gain	chr1717q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr19	19q	32628983	22644221	-0.8001476228702237	0.693991014062559	11	Segmental	Loss	chr1919q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr20	20q	35525520	0	0	0	2	Neutral	Neutral	chr2020q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr21	21p	13200000	2294034	0.5443180000000001	0.17379045454545455	1	Segmental	Gain	chr2121p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr21	21q	34929895	34455263	0.6033959222212875	0.9864118686872663	4	Aneuploid	Gain	chr2121q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr22	22q	36604566	0	0	0	2	Neutral	Neutral	chr2222q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr6	6p	61000000	0	0	0	2	Neutral	Neutral	chr66p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr7	7p	59900000	0	0	0	2	Neutral	Neutral	chr77p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
GLSS-MD-0089-TP	GLSS-MD-0089	Primary	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr1	1p	125000000	108375914	-0.8016496451788633	0.867007312	36	Aneuploid	Loss	chr11p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr1	1q	124250621	0	0	0	1	Neutral	Neutral	chr11q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr11	11p	53700000	0	0	0	2	Neutral	Neutral	chr1111p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr14	14q	89749540	0	0	0	1	Neutral	Neutral	chr1414q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr16	16p	36600000	0	0	0	1	Neutral	Neutral	chr1616p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr18	18q	60877248	28337202	-0.6565453355086716	0.4654809954615557	7	Segmental	Loss	chr1818q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr19	19q	32628983	20230515	-0.8529809227146714	0.6200167194913798	12	Segmental	Loss	chr1919q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr2	2p	93300000	0	0	0	1	Neutral	Neutral	chr22p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr4	4p	50400000	50315379	-0.361967	0.9983210119047619	1	Aneuploid	Loss	chr44p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr4	4q	140754276	140463195	-0.361967	0.9979319917783528	1	Aneuploid	Loss	chr44q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr6	6p	61000000	0	0	0	1	Neutral	Neutral	chr66p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
GLSS-MD-0090-R1	GLSS-MD-0090	Recurrence	chr9	9q	92213431	0	0	0	1	Neutral	Neutral	chr99q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr1	1p	125000000	115837122	-0.7844546992422946	0.926696976	13	Aneuploid	Loss	chr11p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr1	1q	124250621	0	0	0	1	Neutral	Neutral	chr11q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr10	10p	40200000	0	0	0	1	Neutral	Neutral	chr1010p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr10	10q	95334747	0	0	0	1	Neutral	Neutral	chr1010q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr11	11p	53700000	0	0	0	2	Neutral	Neutral	chr1111p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr11	11q	81306516	0	0	0	1	Neutral	Neutral	chr1111q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr12	12p	35800000	0	0	0	1	Neutral	Neutral	chr1212p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr12	12q	98051895	0	0	0	1	Neutral	Neutral	chr1212q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr13	13q	97269878	0	0	0	1	Neutral	Neutral	chr1313q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr14	14q	89749540	0	0	0	3	Neutral	Neutral	chr1414q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr15	15q	83531392	0	0	0	1	Neutral	Neutral	chr1515q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr16	16p	36600000	0	0	0	1	Neutral	Neutral	chr1616p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr16	16q	53754753	0	0	0	1	Neutral	Neutral	chr1616q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr17	17p	24000000	0	0	0	1	Neutral	Neutral	chr1717p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr17	17q	57195210	0	0	0	1	Neutral	Neutral	chr1717q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr18	18p	17200000	0	0	0	1	Neutral	Neutral	chr1818p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr18	18q	60877248	0	0	0	1	Neutral	Neutral	chr1818q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr19	19p	26500000	0	0	0	1	Neutral	Neutral	chr1919p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr19	19q	32628983	23823325	-0.7662123304537884	0.7301277211122393	8	Segmental	Loss	chr1919q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr2	2p	93300000	0	0	0	3	Neutral	Neutral	chr22p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr2	2q	149899373	0	0	0	1	Neutral	Neutral	chr22q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr20	20p	27500000	0	0	0	1	Neutral	Neutral	chr2020p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr20	20q	35525520	0	0	0	1	Neutral	Neutral	chr2020q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr21	21p	13200000	0	0	0	1	Neutral	Neutral	chr2121p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr21	21q	34929895	0	0	0	1	Neutral	Neutral	chr2121q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr22	22q	36604566	0	0	0	1	Neutral	Neutral	chr2222q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr3	3p	91000000	0	0	0	1	Neutral	Neutral	chr33p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr3	3q	107022430	0	0	0	1	Neutral	Neutral	chr33q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr4	4p	50400000	0	0	0	1	Neutral	Neutral	chr44p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr4	4q	140754276	0	0	0	1	Neutral	Neutral	chr44q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr5	5p	48400000	0	0	0	1	Neutral	Neutral	chr55p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr5	5q	132515260	0	0	0	1	Neutral	Neutral	chr55q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr6	6p	61000000	0	0	0	1	Neutral	Neutral	chr66p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr6	6q	110115067	0	0	0	1	Neutral	Neutral	chr66q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr7	7p	59900000	0	0	0	1	Neutral	Neutral	chr77p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr7	7q	99238663	0	0	0	1	Neutral	Neutral	chr77q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr8	8p	45600000	0	0	0	1	Neutral	Neutral	chr88p
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr8	8q	100764022	0	0	0	1	Neutral	Neutral	chr88q
GLSS-MD-0090-TP	GLSS-MD-0090	Primary	chr9	9p	49000000	0	0	0	1	Neutral	Neutral	chr99p
